,amfi_code,date,nav
25361,120843,2022-03-29,46.8105
25362,120843,2022-03-30,46.7132
25363,120843,2022-03-31,46.6523
25364,120843,2022-04-01,46.1478
25365,120843,2022-04-04,46.367
25366,120843,2022-04-05,46.3335
25367,120843,2022-04-06,46.0085
25368,120843,2022-04-07,45.7548
25369,120843,2022-04-08,45.2192
25370,120843,2022-04-11,45.0612
25371,120843,2022-04-12,44.9793
25372,120843,2022-04-13,44.8104
25373,120843,2022-04-14,44.862
25374,120843,2022-04-15,44.8532
25375,120843,2022-04-18,44.9844
25376,120843,2022-04-19,45.4411
25377,120843,2022-04-20,45.7407
25378,120843,2022-04-21,46.2104
25379,120843,2022-04-22,45.8446
25380,120843,2022-04-25,45.6373
25381,120843,2022-04-26,45.9663
25382,120843,2022-04-27,46.306
25383,120843,2022-04-28,46.0177
25384,120843,2022-04-29,46.3298
25385,120843,2022-05-02,45.9187
25386,120843,2022-05-03,46.1693
25387,120843,2022-05-04,46.1846
25388,120843,2022-05-05,45.5717
25389,120843,2022-05-06,45.3998
25390,120843,2022-05-09,46.437
25391,120843,2022-05-10,46.5598
25392,120843,2022-05-11,47.6803
25393,120843,2022-05-12,47.0194
25394,120843,2022-05-13,47.4047
25395,120843,2022-05-16,46.2367
25396,120843,2022-05-17,46.2641
25397,120843,2022-05-18,46.5871
25398,120843,2022-05-19,47.0102
25399,120843,2022-05-20,46.6608
25400,120843,2022-05-23,47.1801
25401,120843,2022-05-24,46.9549
25402,120843,2022-05-25,46.9052
25403,120843,2022-05-26,46.7286
25404,120843,2022-05-27,46.224
25405,120843,2022-05-30,46.9891
25406,120843,2022-05-31,47.0398
25407,120843,2022-06-01,47.5865
25408,120843,2022-06-02,48.1188
25409,120843,2022-06-03,47.68
25410,120843,2022-06-06,48.2968
25411,120843,2022-06-07,48.5714
25412,120843,2022-06-08,48.0931
25413,120843,2022-06-09,48.3399
25414,120843,2022-06-10,47.8726
25415,120843,2022-06-13,48.683
25416,120843,2022-06-14,49.1131
25417,120843,2022-06-15,49.1072
25418,120843,2022-06-16,49.7668
25419,120843,2022-06-17,49.0087
25420,120843,2022-06-20,48.6689
25421,120843,2022-06-21,48.5742
25422,120843,2022-06-22,49.7107
25423,120843,2022-06-23,49.2065
25424,120843,2022-06-24,48.3958
25425,120843,2022-06-27,47.7248
25426,120843,2022-06-28,48.1914
25427,120843,2022-06-29,47.9321
25428,120843,2022-06-30,47.8838
25429,120843,2022-07-01,48.2822
25430,120843,2022-07-04,48.234
25431,120843,2022-07-05,48.3621
25432,120843,2022-07-06,48.6527
25433,120843,2022-07-07,48.4708
25434,120843,2022-07-08,48.4184
25435,120843,2022-07-11,48.5655
25436,120843,2022-07-12,49.0215
25437,120843,2022-07-13,48.6605
25438,120843,2022-07-14,47.2295
25439,120843,2022-07-15,47.5824
25440,120843,2022-07-18,48.058
25441,120843,2022-07-19,48.1837
25442,120843,2022-07-20,48.3429
25443,120843,2022-07-21,48.0974
25444,120843,2022-07-22,48.3693
25445,120843,2022-07-25,48.816
25446,120843,2022-07-26,48.8729
25447,120843,2022-07-27,50.1455
25448,120843,2022-07-28,49.3907
25449,120843,2022-07-29,49.5014
25450,120843,2022-08-01,48.948
25451,120843,2022-08-02,49.4134
25452,120843,2022-08-03,48.661
25453,120843,2022-08-04,48.0397
25454,120843,2022-08-05,47.7625
25455,120843,2022-08-08,47.9192
25456,120843,2022-08-09,47.6608
25457,120843,2022-08-10,47.4086
25458,120843,2022-08-11,47.3504
25459,120843,2022-08-12,47.2631
25460,120843,2022-08-15,48.0056
25461,120843,2022-08-16,48.3674
25462,120843,2022-08-17,48.2381
25463,120843,2022-08-18,49.2979
25464,120843,2022-08-19,49.5723
25465,120843,2022-08-22,49.1197
25466,120843,2022-08-23,49.2762
25467,120843,2022-08-24,49.5724
25468,120843,2022-08-25,49.2593
25469,120843,2022-08-26,48.7685
25470,120843,2022-08-29,48.8401
25471,120843,2022-08-30,48.6921
25472,120843,2022-08-31,49.4529
25473,120843,2022-09-01,49.8533
25474,120843,2022-09-02,49.5619
25475,120843,2022-09-05,49.8048
25476,120843,2022-09-06,50.475
25477,120843,2022-09-07,49.8005
25478,120843,2022-09-08,49.3191
25479,120843,2022-09-09,49.3429
25480,120843,2022-09-12,49.39
25481,120843,2022-09-13,49.3934
25482,120843,2022-09-14,49.2682
25483,120843,2022-09-15,49.1358
25484,120843,2022-09-16,49.3559
25485,120843,2022-09-19,49.9529
25486,120843,2022-09-20,49.741
25487,120843,2022-09-21,51.0089
25488,120843,2022-09-22,52.058
25489,120843,2022-09-23,52.7915
25490,120843,2022-09-26,53.1554
25491,120843,2022-09-27,54.2745
25492,120843,2022-09-28,54.1482
25493,120843,2022-09-29,53.7277
25494,120843,2022-09-30,53.4754
25495,120843,2022-10-03,52.9691
25496,120843,2022-10-04,53.0657
25497,120843,2022-10-05,53.258
25498,120843,2022-10-06,53.3977
25499,120843,2022-10-07,53.4228
25500,120843,2022-10-10,53.5264
25501,120843,2022-10-11,54.5039
25502,120843,2022-10-12,54.8782
25503,120843,2022-10-13,55.4238
25504,120843,2022-10-14,55.5636
25505,120843,2022-10-17,54.6987
25506,120843,2022-10-18,53.7397
25507,120843,2022-10-19,54.9125
25508,120843,2022-10-20,54.6514
25509,120843,2022-10-21,54.3451
25510,120843,2022-10-24,54.5123
25511,120843,2022-10-25,54.8481
25512,120843,2022-10-26,55.2565
25513,120843,2022-10-27,56.2871
25514,120843,2022-10-28,57.179
25515,120843,2022-10-31,56.7473
25516,120843,2022-11-01,57.3382
25517,120843,2022-11-02,57.1507
25518,120843,2022-11-03,57.1055
25519,120843,2022-11-04,56.5129
25520,120843,2022-11-07,55.5898
25521,120843,2022-11-08,55.6052
25522,120843,2022-11-09,55.1048
25523,120843,2022-11-10,55.6557
25524,120843,2022-11-11,55.5313
25525,120843,2022-11-14,55.7374
25526,120843,2022-11-15,56.5446
25527,120843,2022-11-16,55.7376
25528,120843,2022-11-17,55.365
25529,120843,2022-11-18,55.499
25530,120843,2022-11-21,55.7073
25531,120843,2022-11-22,56.3639
25532,120843,2022-11-23,56.8925
25533,120843,2022-11-24,56.982
25534,120843,2022-11-25,57.1906
25535,120843,2022-11-28,57.4159
25536,120843,2022-11-29,56.6053
25537,120843,2022-11-30,56.5498
25538,120843,2022-12-01,56.7254
25539,120843,2022-12-02,57.0221
25540,120843,2022-12-05,56.5269
25541,120843,2022-12-06,55.8419
25542,120843,2022-12-07,55.7432
25543,120843,2022-12-08,56.8934
25544,120843,2022-12-09,56.4592
25545,120843,2022-12-12,57.1652
25546,120843,2022-12-13,58.1202
25547,120843,2022-12-14,58.1815
25548,120843,2022-12-15,57.8186
25549,120843,2022-12-16,58.1528
25550,120843,2022-12-19,58.3019
25551,120843,2022-12-20,57.8336
25552,120843,2022-12-21,57.4851
25553,120843,2022-12-22,57.7829
25554,120843,2022-12-23,58.3638
25555,120843,2022-12-26,58.2089
25556,120843,2022-12-27,58.203
25557,120843,2022-12-28,58.6314
25558,120843,2022-12-29,58.5644
25559,120843,2022-12-30,58.4228
25560,120843,2023-01-02,58.0142
25561,120843,2023-01-03,57.5984
25562,120843,2023-01-04,59.2041
25563,120843,2023-01-05,59.1223
25564,120843,2023-01-06,59.977
25565,120843,2023-01-09,61.04
25566,120843,2023-01-10,60.9635
25567,120843,2023-01-11,61.2267
25568,120843,2023-01-12,61.3265
25569,120843,2023-01-13,60.3739
25570,120843,2023-01-16,59.4723
25571,120843,2023-01-17,59.537
25572,120843,2023-01-18,59.3179
25573,120843,2023-01-19,60.4956
25574,120843,2023-01-20,60.3875
25575,120843,2023-01-23,61.6233
25576,120843,2023-01-24,61.3647
25577,120843,2023-01-25,62.5961
25578,120843,2023-01-26,62.9539
25579,120843,2023-01-27,63.35
25580,120843,2023-01-30,63.0616
25581,120843,2023-01-31,63.4671
25582,120843,2023-02-01,64.5977
25583,120843,2023-02-02,64.5419
25584,120843,2023-02-03,64.3597
25585,120843,2023-02-06,64.2381
25586,120843,2023-02-07,65.3345
25587,120843,2023-02-08,65.9395
25588,120843,2023-02-09,66.9485
25589,120843,2023-02-10,67.2004
25590,120843,2023-02-13,67.2671
25591,120843,2023-02-14,67.5954
25592,120843,2023-02-15,68.3691
25593,120843,2023-02-16,68.2396
25594,120843,2023-02-17,69.2287
25595,120843,2023-02-20,69.5258
25596,120843,2023-02-21,67.9003
25597,120843,2023-02-22,68.5484
25598,120843,2023-02-23,67.7153
25599,120843,2023-02-24,68.3449
25600,120843,2023-02-27,69.0098
25601,120843,2023-02-28,69.2809
25602,120843,2023-03-01,69.703
25603,120843,2023-03-02,70.5213
25604,120843,2023-03-03,70.2117
25605,120843,2023-03-06,70.8175
25606,120843,2023-03-07,71.6952
25607,120843,2023-03-08,73.0219
25608,120843,2023-03-09,72.2556
25609,120843,2023-03-10,72.5969
25610,120843,2023-03-13,71.9396
25611,120843,2023-03-14,71.2577
25612,120843,2023-03-15,71.5586
25613,120843,2023-03-16,71.6572
25614,120843,2023-03-17,72.5321
25615,120843,2023-03-20,72.3225
25616,120843,2023-03-21,72.2678
25617,120843,2023-03-22,72.4652
25618,120843,2023-03-23,71.8812
25619,120843,2023-03-24,71.4017
25620,120843,2023-03-27,72.2525
25621,120843,2023-03-28,71.8966
25622,120843,2023-03-29,72.8019
25623,120843,2023-03-30,73.2925
25624,120843,2023-03-31,72.2012
25625,120843,2023-04-03,72.6314
25626,120843,2023-04-04,73.0584
25627,120843,2023-04-05,73.4141
25628,120843,2023-04-06,73.3529
25629,120843,2023-04-07,72.7044
25630,120843,2023-04-10,73.7415
25631,120843,2023-04-11,73.7099
25632,120843,2023-04-12,73.1
25633,120843,2023-04-13,73.4816
25634,120843,2023-04-14,72.9769
25635,120843,2023-04-17,72.3252
25636,120843,2023-04-18,72.0949
25637,120843,2023-04-19,71.6557
25638,120843,2023-04-20,71.0421
25639,120843,2023-04-21,71.6645
25640,120843,2023-04-24,71.625
25641,120843,2023-04-25,72.5779
25642,120843,2023-04-26,71.9984
25643,120843,2023-04-27,70.7977
25644,120843,2023-04-28,70.9462
25645,120843,2023-05-01,72.3289
25646,120843,2023-05-02,72.7603
25647,120843,2023-05-03,75.2017
25648,120843,2023-05-04,75.4987
25649,120843,2023-05-05,75.7232
25650,120843,2023-05-08,74.1401
25651,120843,2023-05-09,74.5049
25652,120843,2023-05-10,74.6761
25653,120843,2023-05-11,74.4143
25654,120843,2023-05-12,74.3561
25655,120843,2023-05-15,74.3493
25656,120843,2023-05-16,74.2588
25657,120843,2023-05-17,75.8846
25658,120843,2023-05-18,75.6465
25659,120843,2023-05-19,75.8208
25660,120843,2023-05-22,75.5577
25661,120843,2023-05-23,76.2021
25662,120843,2023-05-24,76.3834
25663,120843,2023-05-25,76.2135
25664,120843,2023-05-26,74.7929
25665,120843,2023-05-29,75.0212
25666,120843,2023-05-30,74.832
25667,120843,2023-05-31,74.8307
25668,120843,2023-06-01,73.9882
25669,120843,2023-06-02,75.1095
25670,120843,2023-06-05,75.806
25671,120843,2023-06-06,76.9528
25672,120843,2023-06-07,77.8939
25673,120843,2023-06-08,78.407
25674,120843,2023-06-09,77.5556
25675,120843,2023-06-12,79.0571
25676,120843,2023-06-13,78.368
25677,120843,2023-06-14,78.2028
25678,120843,2023-06-15,78.8089
25679,120843,2023-06-16,79.4594
25680,120843,2023-06-19,79.9666
25681,120843,2023-06-20,79.6921
25682,120843,2023-06-21,79.2532
25683,120843,2023-06-22,81.3523
25684,120843,2023-06-23,81.3685
25685,120843,2023-06-26,81.2843
25686,120843,2023-06-27,80.7498
25687,120843,2023-06-28,80.9974
25688,120843,2023-06-29,81.2076
25689,120843,2023-06-30,81.2426
25690,120843,2023-07-03,81.6044
25691,120843,2023-07-04,83.1173
25692,120843,2023-07-05,82.6695
25693,120843,2023-07-06,82.7546
25694,120843,2023-07-07,82.265
25695,120843,2023-07-10,82.5588
25696,120843,2023-07-11,82.136
25697,120843,2023-07-12,81.7508
25698,120843,2023-07-13,80.605
25699,120843,2023-07-14,80.7325
25700,120843,2023-07-17,81.1312
25701,120843,2023-07-18,82.7162
25702,120843,2023-07-19,83.158
25703,120843,2023-07-20,82.8313
25704,120843,2023-07-21,81.7525
25705,120843,2023-07-24,80.8004
25706,120843,2023-07-25,79.7996
25707,120843,2023-07-26,81.373
25708,120843,2023-07-27,81.6579
25709,120843,2023-07-28,81.2279
25710,120843,2023-07-31,80.4937
25711,120843,2023-08-01,79.8497
25712,120843,2023-08-02,79.4081
25713,120843,2023-08-03,80.5165
25714,120843,2023-08-04,80.5401
25715,120843,2023-08-07,79.4209
25716,120843,2023-08-08,81.3405
25717,120843,2023-08-09,80.459
25718,120843,2023-08-10,80.0289
25719,120843,2023-08-11,81.1409
25720,120843,2023-08-14,81.5297
25721,120843,2023-08-15,81.1928
25722,120843,2023-08-16,80.2391
25723,120843,2023-08-17,79.5084
25724,120843,2023-08-18,78.8321
25725,120843,2023-08-21,78.8847
25726,120843,2023-08-22,79.0838
25727,120843,2023-08-23,79.0124
25728,120843,2023-08-24,79.0282
25729,120843,2023-08-25,78.2423
25730,120843,2023-08-28,78.5205
25731,120843,2023-08-29,79.5878
25732,120843,2023-08-30,79.5047
25733,120843,2023-08-31,79.406
25734,120843,2023-09-01,79.5198
25735,120843,2023-09-04,80.4689
25736,120843,2023-09-05,79.794
25737,120843,2023-09-06,81.0176
25738,120843,2023-09-07,81.4108
25739,120843,2023-09-08,81.4828
25740,120843,2023-09-11,82.5344
25741,120843,2023-09-12,81.6055
25742,120843,2023-09-13,82.0849
25743,120843,2023-09-14,82.4907
25744,120843,2023-09-15,81.7653
25745,120843,2023-09-18,82.1947
25746,120843,2023-09-19,82.4788
25747,120843,2023-09-20,82.3794
25748,120843,2023-09-21,83.1484
25749,120843,2023-09-22,82.7198
25750,120843,2023-09-25,82.9949
25751,120843,2023-09-26,82.9342
25752,120843,2023-09-27,82.471
25753,120843,2023-09-28,82.9394
25754,120843,2023-09-29,82.8152
25755,120843,2023-10-02,81.6434
25756,120843,2023-10-03,80.2224
25757,120843,2023-10-04,80.9111
25758,120843,2023-10-05,79.9694
25759,120843,2023-10-06,80.2426
25760,120843,2023-10-09,80.3349
25761,120843,2023-10-10,80.0847
25762,120843,2023-10-11,81.7284
25763,120843,2023-10-12,81.9253
25764,120843,2023-10-13,82.6008
25765,120843,2023-10-16,82.8876
25766,120843,2023-10-17,82.7436
25767,120843,2023-10-18,82.7769
25768,120843,2023-10-19,84.0528
25769,120843,2023-10-20,85.0303
25770,120843,2023-10-23,86.7714
25771,120843,2023-10-24,87.0172
25772,120843,2023-10-25,86.3029
25773,120843,2023-10-26,85.9717
25774,120843,2023-10-27,84.9992
25775,120843,2023-10-30,85.7099
25776,120843,2023-10-31,85.2559
25777,120843,2023-11-01,82.7197
25778,120843,2023-11-02,84.8501
25779,120843,2023-11-03,84.4137
25780,120843,2023-11-06,83.9746
25781,120843,2023-11-07,85.4522
25782,120843,2023-11-08,84.4682
25783,120843,2023-11-09,85.4922
25784,120843,2023-11-10,85.0382
25785,120843,2023-11-13,83.961
25786,120843,2023-11-14,85.4678
25787,120843,2023-11-15,86.3181
25788,120843,2023-11-16,87.1741
25789,120843,2023-11-17,87.5498
25790,120843,2023-11-20,88.1325
25791,120843,2023-11-21,87.0966
25792,120843,2023-11-22,87.2466
25793,120843,2023-11-23,86.4851
25794,120843,2023-11-24,85.3336
25795,120843,2023-11-27,85.7388
25796,120843,2023-11-28,86.7972
25797,120843,2023-11-29,86.5139
25798,120843,2023-11-30,86.3806
25799,120843,2023-12-01,85.4462
25800,120843,2023-12-04,85.5033
25801,120843,2023-12-05,86.2122
25802,120843,2023-12-06,86.9544
25803,120843,2023-12-07,87.4856
25804,120843,2023-12-08,86.9938
25805,120843,2023-12-11,86.477
25806,120843,2023-12-12,87.225
25807,120843,2023-12-13,87.9942
25808,120843,2023-12-14,87.8941
25809,120843,2023-12-15,87.5694
25810,120843,2023-12-18,88.6585
25811,120843,2023-12-19,88.39
25812,120843,2023-12-20,89.1101
25813,120843,2023-12-21,89.0403
25814,120843,2023-12-22,88.1576
25815,120843,2023-12-25,89.6553
25816,120843,2023-12-26,89.8173
25817,120843,2023-12-27,89.2292
25818,120843,2023-12-28,88.0395
25819,120843,2023-12-29,86.954
25820,120843,2024-01-01,86.6794
25821,120843,2024-01-02,88.4303
25822,120843,2024-01-03,87.9631
25823,120843,2024-01-04,89.3089
25824,120843,2024-01-05,89.2444
25825,120843,2024-01-08,88.2407
25826,120843,2024-01-09,87.8732
25827,120843,2024-01-10,86.7976
25828,120843,2024-01-11,86.1032
25829,120843,2024-01-12,85.3887
25830,120843,2024-01-15,83.8158
25831,120843,2024-01-16,85.1542
25832,120843,2024-01-17,85.3863
25833,120843,2024-01-18,84.8482
25834,120843,2024-01-19,85.0887
25835,120843,2024-01-22,84.4254
25836,120843,2024-01-23,82.2318
25837,120843,2024-01-24,84.7697
25838,120843,2024-01-25,84.9824
25839,120843,2024-01-26,84.5297
25840,120843,2024-01-29,82.9474
25841,120843,2024-01-30,81.7562
25842,120843,2024-01-31,83.1805
25843,120843,2024-02-01,84.4995
25844,120843,2024-02-02,85.1942
25845,120843,2024-02-05,84.2922
25846,120843,2024-02-06,85.6358
25847,120843,2024-02-07,86.0761
25848,120843,2024-02-08,86.6978
25849,120843,2024-02-09,87.1404
25850,120843,2024-02-12,85.8779
25851,120843,2024-02-13,84.8976
25852,120843,2024-02-14,84.5124
25853,120843,2024-02-15,85.1131
25854,120843,2024-02-16,83.9871
25855,120843,2024-02-19,83.8887
25856,120843,2024-02-20,83.7894
25857,120843,2024-02-21,84.5118
25858,120843,2024-02-22,85.1391
25859,120843,2024-02-23,84.3268
25860,120843,2024-02-26,85.6163
25861,120843,2024-02-27,84.6688
25862,120843,2024-02-28,85.657
25863,120843,2024-02-29,85.2341
25864,120843,2024-03-01,85.4259
25865,120843,2024-03-04,85.6716
25866,120843,2024-03-05,85.8936
25867,120843,2024-03-06,86.531
25868,120843,2024-03-07,86.9249
25869,120843,2024-03-08,87.6663
25870,120843,2024-03-11,88.1303
25871,120843,2024-03-12,87.066
25872,120843,2024-03-13,87.3551
25873,120843,2024-03-14,86.9117
25874,120843,2024-03-15,85.9966
25875,120843,2024-03-18,85.7968
25876,120843,2024-03-19,86.0066
25877,120843,2024-03-20,86.2747
25878,120843,2024-03-21,87.2498
25879,120843,2024-03-22,88.4596
25880,120843,2024-03-25,88.8128
25881,120843,2024-03-26,89.3301
25882,120843,2024-03-27,89.4692
25883,120843,2024-03-28,90.2174
25884,120843,2024-03-29,90.7153
25885,120843,2024-04-01,90.7195
25886,120843,2024-04-02,92.7639
25887,120843,2024-04-03,92.3095
25888,120843,2024-04-04,93.7285
25889,120843,2024-04-05,92.5128
25890,120843,2024-04-08,93.3301
25891,120843,2024-04-09,94.7477
25892,120843,2024-04-10,92.9991
25893,120843,2024-04-11,93.1849
25894,120843,2024-04-12,93.9151
25895,120843,2024-04-15,94.21
25896,120843,2024-04-16,94.6261
25897,120843,2024-04-17,94.8125
25898,120843,2024-04-18,93.8284
25899,120843,2024-04-19,96.152
25900,120843,2024-04-22,95.7222
25901,120843,2024-04-23,96.1993
25902,120843,2024-04-24,95.631
25903,120843,2024-04-25,93.518
25904,120843,2024-04-26,92.7058
25905,120843,2024-04-29,91.4174
25906,120843,2024-04-30,92.4838
25907,120843,2024-05-01,91.9745
25908,120843,2024-05-02,91.5537
25909,120843,2024-05-03,90.6307
25910,120843,2024-05-06,90.7707
25911,120843,2024-05-07,90.1712
25912,120843,2024-05-08,91.1318
25913,120843,2024-05-09,91.4641
25914,120843,2024-05-10,90.9926
25915,120843,2024-05-13,91.8304
25916,120843,2024-05-14,91.8924
25917,120843,2024-05-15,91.9671
25918,120843,2024-05-16,90.6752
25919,120843,2024-05-17,90.6642
25920,120843,2024-05-20,91.0127
25921,120843,2024-05-21,92.2992
25922,120843,2024-05-22,91.6569
25923,120843,2024-05-23,93.8416
25924,120843,2024-05-24,94.426
25925,120843,2024-05-27,93.0463
25926,120843,2024-05-28,92.312
25927,120843,2024-05-29,93.6994
25928,120843,2024-05-30,94.9373
25929,120843,2024-05-31,95.0112
25930,120843,2024-06-03,95.2115
25931,120843,2024-06-04,94.1565
25932,120843,2024-06-05,95.4757
25933,120843,2024-06-06,94.5862
25934,120843,2024-06-07,95.4518
25935,120843,2024-06-10,96.819
25936,120843,2024-06-11,96.9237
25937,120843,2024-06-12,97.9319
25938,120843,2024-06-13,99.8321
25939,120843,2024-06-14,100.1617
25940,120843,2024-06-17,100.0444
25941,120843,2024-06-18,100.0366
25942,120843,2024-06-19,99.3493
25943,120843,2024-06-20,98.6444
25944,120843,2024-06-21,99.1442
25945,120843,2024-06-24,99.0394
25946,120843,2024-06-25,99.4261
25947,120843,2024-06-26,98.0025
25948,120843,2024-06-27,97.9694
25949,120843,2024-06-28,99.0508
25950,120843,2024-07-01,97.9983
25951,120843,2024-07-02,98.073
25952,120843,2024-07-03,96.3141
25953,120843,2024-07-04,95.1117
25954,120843,2024-07-05,95.9462
25955,120843,2024-07-08,95.7045
25956,120843,2024-07-09,97.5364
25957,120843,2024-07-10,98.0208
25958,120843,2024-07-11,98.6051
25959,120843,2024-07-12,97.5991
25960,120843,2024-07-15,97.2789
25961,120843,2024-07-16,96.6207
25962,120843,2024-07-17,95.6456
25963,120843,2024-07-18,96.345
25964,120843,2024-07-19,97.2461
25965,120843,2024-07-22,97.696
25966,120843,2024-07-23,96.9417
25967,120843,2024-07-24,97.3233
25968,120843,2024-07-25,95.5219
25969,120843,2024-07-26,96.8619
25970,120843,2024-07-29,95.6597
25971,120843,2024-07-30,94.6418
25972,120843,2024-07-31,94.8082
25973,120843,2024-08-01,95.0601
25974,120843,2024-08-02,95.047
25975,120843,2024-08-05,94.0454
25976,120843,2024-08-06,95.1825
25977,120843,2024-08-07,93.6344
25978,120843,2024-08-08,92.2999
25979,120843,2024-08-09,92.2554
25980,120843,2024-08-12,91.1415
25981,120843,2024-08-13,92.3265
25982,120843,2024-08-14,91.2909
25983,120843,2024-08-15,92.7901
25984,120843,2024-08-16,93.8191
25985,120843,2024-08-19,95.0508
25986,120843,2024-08-20,96.9337
25987,120843,2024-08-21,97.0709
25988,120843,2024-08-22,96.142
25989,120843,2024-08-23,96.0995
25990,120843,2024-08-26,95.609
25991,120843,2024-08-27,94.9846
25992,120843,2024-08-28,95.1858
25993,120843,2024-08-29,94.9437
25994,120843,2024-08-30,94.2827
25995,120843,2024-09-02,94.1058
25996,120843,2024-09-03,94.6843
25997,120843,2024-09-04,95.6583
25998,120843,2024-09-05,94.1813
25999,120843,2024-09-06,93.9499
26000,120843,2024-09-09,93.872
26001,120843,2024-09-10,92.815
26002,120843,2024-09-11,92.7583
26003,120843,2024-09-12,92.9521
26004,120843,2024-09-13,93.4951
26005,120843,2024-09-16,93.6235
26006,120843,2024-09-17,92.8512
26007,120843,2024-09-18,94.8098
26008,120843,2024-09-19,95.6623
26009,120843,2024-09-20,96.254
26010,120843,2024-09-23,97.2917
26011,120843,2024-09-24,97.5899
26012,120843,2024-09-25,98.9222
26013,120843,2024-09-26,99.0379
26014,120843,2024-09-27,99.0986
26015,120843,2024-09-30,99.7945
26016,120843,2024-10-01,101.4531
26017,120843,2024-10-02,103.0724
26018,120843,2024-10-03,103.7519
26019,120843,2024-10-04,104.3556
26020,120843,2024-10-07,105.1529
26021,120843,2024-10-08,106.2659
26022,120843,2024-10-09,107.7302
26023,120843,2024-10-10,107.5376
26024,120843,2024-10-11,109.0406
26025,120843,2024-10-14,109.4834
26026,120843,2024-10-15,110.2697
26027,120843,2024-10-16,111.8829
26028,120843,2024-10-17,112.7957
26029,120843,2024-10-18,113.9096
26030,120843,2024-10-21,113.531
26031,120843,2024-10-22,115.3271
26032,120843,2024-10-23,116.2078
26033,120843,2024-10-24,116.4248
26034,120843,2024-10-25,117.7941
26035,120843,2024-10-28,120.979
26036,120843,2024-10-29,119.6332
26037,120843,2024-10-30,118.7386
26038,120843,2024-10-31,122.0688
26039,120843,2024-11-01,122.668
26040,120843,2024-11-04,122.9773
26041,120843,2024-11-05,122.9075
26042,120843,2024-11-06,124.4878
26043,120843,2024-11-07,127.8838
26044,120843,2024-11-08,127.1049
26045,120843,2024-11-11,127.0564
26046,120843,2024-11-12,126.6835
26047,120843,2024-11-13,127.6987
26048,120843,2024-11-14,129.3587
26049,120843,2024-11-15,131.5677
26050,120843,2024-11-18,132.6674
26051,120843,2024-11-19,136.1603
26052,120843,2024-11-20,135.4544
26053,120843,2024-11-21,134.3998
26054,120843,2024-11-22,136.4862
26055,120843,2024-11-25,136.7367
26056,120843,2024-11-26,134.9337
26057,120843,2024-11-27,134.5847
26058,120843,2024-11-28,135.0123
26059,120843,2024-11-29,134.2156
26060,120843,2024-12-02,132.9291
26061,120843,2024-12-03,132.7302
26062,120843,2024-12-04,131.3918
26063,120843,2024-12-05,132.3144
26064,120843,2024-12-06,129.8246
26065,120843,2024-12-09,130.0203
26066,120843,2024-12-10,130.7807
26067,120843,2024-12-11,130.7393
26068,120843,2024-12-12,132.2665
26069,120843,2024-12-13,130.5296
26070,120843,2024-12-16,129.6877
26071,120843,2024-12-17,129.3339
26072,120843,2024-12-18,130.3439
26073,120843,2024-12-19,130.7091
26074,120843,2024-12-20,133.6431
26075,120843,2024-12-23,132.641
26076,120843,2024-12-24,130.867
26077,120843,2024-12-25,133.3275
26078,120843,2024-12-26,131.4968
26079,120843,2024-12-27,132.4841
26080,120843,2024-12-30,131.2618
26081,120843,2024-12-31,128.629
26082,120843,2025-01-01,128.2203
26083,120843,2025-01-02,129.4651
26084,120843,2025-01-03,127.9567
26085,120843,2025-01-06,128.7785
26086,120843,2025-01-07,129.8497
26087,120843,2025-01-08,128.2723
26088,120843,2025-01-09,128.0544
26089,120843,2025-01-10,130.1836
26090,120843,2025-01-13,131.1181
26091,120843,2025-01-14,130.8509
26092,120843,2025-01-15,131.478
26093,120843,2025-01-16,130.6507
26094,120843,2025-01-17,132.2042
26095,120843,2025-01-20,133.7756
26096,120843,2025-01-21,134.0185
26097,120843,2025-01-22,134.4104
26098,120843,2025-01-23,133.1434
26099,120843,2025-01-24,131.4195
26100,120843,2025-01-27,130.9995
26101,120843,2025-01-28,130.9621
26102,120843,2025-01-29,132.4511
26103,120843,2025-01-30,133.7679
26104,120843,2025-01-31,134.0971
26105,120843,2025-02-03,135.7967
26106,120843,2025-02-04,134.5916
26107,120843,2025-02-05,136.142
26108,120843,2025-02-06,135.1421
26109,120843,2025-02-07,136.9228
26110,120843,2025-02-10,136.9859
26111,120843,2025-02-11,134.3344
26112,120843,2025-02-12,135.4073
26113,120843,2025-02-13,136.5979
26114,120843,2025-02-14,136.0517
26115,120843,2025-02-17,135.6243
26116,120843,2025-02-18,135.487
26117,120843,2025-02-19,132.9625
26118,120843,2025-02-20,129.9082
26119,120843,2025-02-21,131.7021
26120,120843,2025-02-24,130.6905
26121,120843,2025-02-25,133.2366
26122,120843,2025-02-26,135.1701
26123,120843,2025-02-27,137.4039
26124,120843,2025-02-28,136.5876
26125,120843,2025-03-03,134.4712
26126,120843,2025-03-04,133.0853
26127,120843,2025-03-05,132.5667
26128,120843,2025-03-06,129.5104
26129,120843,2025-03-07,128.968
26130,120843,2025-03-10,128.7828
26131,120843,2025-03-11,127.1892
26132,120843,2025-03-12,125.9373
26133,120843,2025-03-13,125.7324
26134,120843,2025-03-14,126.2598
26135,120843,2025-03-17,125.2058
26136,120843,2025-03-18,125.6499
26137,120843,2025-03-19,125.8982
26138,120843,2025-03-20,126.0327
26139,120843,2025-03-21,125.2818
26140,120843,2025-03-24,123.6829
26141,120843,2025-03-25,125.8908
